Borrower_ID,Age,Marital_Status,Employment_Status,Annual_Income,Debt_to_Income_Ratio,Credit_Score,Loan_Amount,Loan_Term_Months,Interest_Rate,Loan_Purpose,Missed_Payments_Last_12M,Credit_Utilization_Ratio,Overdraft_Frequency,Delinquent
8520,34,Divorced,Contract,134541,14.74,346,18580,36,14.43,Auto,2,26.67,3,1
8521,53,Divorced,Contract,145528,19.44,421,35522,36,5.15,Education,0,84.26,4,1
8522,30,Divorced,Employed,38290,37.82,553,27707,60,13.02,Education,0,73.83,1,1
8523,31,Single,Employed,112869,20.61,730,38913,60,14.24,Personal,6,56.37,4,1
8524,56,Divorced,Contract,62685,27.25,501,17857,36,19.55,Auto,4,50.09,2,1
8525,24,Divorced,Contract,34110,41.01,773,26487,24,9.43,Education,4,28.66,4,1
8526,60,Married,Employed,39787,10.29,631,17124,60,10.11,Auto,1,41.32,1,0
8527,40,Divorced,Self-Employed,91586,27.39,492,23268,48,10.71,Auto,2,10.54,0,1
8528,33,Divorced,Employed,32083,21.63,610,12968,60,15.19,Auto,2,25.02,4,0
8529,55,Single,Contract,80654,43.18,456,15355,36,8.03,Personal,3,55.28,5,1
8530,41,Divorced,Unemployed,41727,18.97,320,10633,24,18.82,Auto,0,20.03,1,1
8531,36,Married,Employed,112223,27.61,360,7250,24,5.92,Home,2,60.48,3,1
8532,58,Divorced,Unemployed,32680,25.79,541,14283,36,6.28,Personal,4,17.1,2,1
8533,52,Divorced,Self-Employed,138683,39.42,365,28345,24,8.52,Home,5,50.11,5,1
8534,34,Single,Unemployed,116853,20.31,511,39681,48,16.8,Personal,3,41.75,1,1
8535,29,Married,Employed,39553,28.59,556,44913,12,14.1,Home,1,48.63,4,1
8536,50,Married,Self-Employed,108867,33.8,657,27685,12,15.59,Education,1,70.17,4,0
8537,41,Single,Employed,55063,35.08,802,32004,24,8.51,Personal,6,15.92,0,1
8538,42,Single,Self-Employed,54719,46.58,832,23242,24,11.97,Education,4,54.98,3,1
8539,26,Single,Employed,36709,28.04,521,42435,48,13.01,Education,2,36.35,0,1
8540,47,Married,Self-Employed,117642,10.76,418,39301,12,18.19,Education,0,16.87,5,1
8541,27,Married,Employed,107433,31.65,335,32872,24,16.15,Education,1,85.29,3,1
8542,41,Single,Unemployed,83099,40.79,837,14945,24,7.52,Auto,1,87.49,1,1
8543,31,Divorced,Unemployed,24629,33.43,771,46455,12,15.49,Home,3,53.93,1,1
8544,28,Single,Unemployed,55075,15.13,497,34627,36,19.16,Home,6,74.35,5,1
8545,31,Single,Unemployed,138559,33.45,491,36672,12,5.27,Education,1,59.18,1,1
8546,58,Married,Unemployed,135300,20.62,487,33737,60,7.84,Auto,5,44.06,5,1
8547,61,Single,Contract,65044,42.04,456,15992,48,12.2,Education,0,32.63,5,1
8548,47,Married,Unemployed,108423,33.18,568,35345,60,12.04,Home,1,51.73,2,1
8549,25,Married,Self-Employed,76321,44.98,743,27371,60,15.49,Home,6,41.18,3,1
8550,59,Single,Employed,91376,34.92,601,28530,48,6.6,Home,5,19.66,0,1
8551,52,Married,Contract,125865,32.85,458,32791,48,15.22,Education,0,17.11,1,1
8552,48,Single,Self-Employed,49365,11.2,564,47133,48,10.34,Home,1,89.79,4,1
8553,50,Divorced,Unemployed,93121,10.91,622,20135,36,17.59,Auto,4,23.47,3,1
8554,26,Divorced,Contract,92719,43.79,364,20098,24,13.22,Personal,3,44.68,0,1
8555,54,Married,Unemployed,57443,14.88,604,29285,48,17.58,Personal,4,88.24,3,1
8556,52,Married,Unemployed,58193,18.36,784,23588,48,18.62,Auto,6,77.88,2,1
8557,45,Single,Employed,96508,24.79,786,32310,12,15.27,Personal,6,14.96,2,1
8558,48,Single,Self-Employed,79310,21.02,543,40112,24,13.36,Home,2,55.53,3,1
8559,56,Married,Self-Employed,66094,41.78,624,6178,36,19.25,Personal,6,35.18,3,1
8560,63,Divorced,Employed,122698,21.19,353,29931,12,16.64,Education,6,62.53,4,1
8561,33,Married,Self-Employed,99216,48.81,532,44948,24,7.9,Home,0,36.36,4,1
8562,25,Married,Contract,91460,45.18,603,7909,60,19.48,Auto,6,10.16,2,1
8563,34,Married,Contract,126543,20.69,800,45805,48,13.49,Home,3,50.81,3,1
8564,31,Married,Self-Employed,140618,44.7,498,9732,36,5.53,Personal,5,61.16,0,1
8565,39,Married,Unemployed,77714,11.38,541,45698,24,13.84,Auto,5,57.14,4,1
8566,63,Single,Self-Employed,46463,19.18,443,14762,60,11.45,Education,2,14.33,1,1
8567,52,Divorced,Unemployed,118596,45.12,651,29140,36,13.62,Personal,2,86.32,5,1
8568,56,Married,Self-Employed,86433,39.88,708,15479,24,13.51,Home,4,41.11,3,1
8569,41,Single,Self-Employed,108271,44.1,407,47586,36,10.64,Education,0,49.83,0,1
8570,26,Married,Self-Employed,62361,16.79,794,18764,36,7.13,Personal,0,27.99,2,0
8571,36,Divorced,Contract,96875,21.92,693,23927,36,13.52,Auto,2,14.13,2,0
8572,23,Single,Contract,79256,42.89,725,35061,36,7.08,Personal,0,28.69,4,1
8573,60,Divorced,Self-Employed,109830,45.34,414,25611,24,14.12,Home,3,33.4,0,1
8574,57,Divorced,Self-Employed,32527,10.73,684,35967,24,9.3,Home,0,36.65,5,0
8575,63,Married,Contract,67355,45.22,808,39448,48,16.72,Education,3,50.01,0,1
8576,58,Single,Unemployed,97764,32.01,745,17457,24,11.88,Personal,6,18.92,1,1
8577,60,Divorced,Unemployed,104263,32.94,831,20377,60,5.08,Auto,0,42.54,4,0
8578,35,Married,Contract,118154,34.59,304,38104,48,8.48,Auto,3,69.22,2,1
8579,57,Married,Unemployed,36182,43.02,803,23516,24,10.75,Education,6,80.15,0,1
8580,38,Single,Contract,42791,15.85,453,40905,24,5.29,Education,6,46.76,4,1
8581,31,Divorced,Self-Employed,47378,29.36,553,39646,12,16.63,Auto,4,83.37,3,1
8582,33,Single,Self-Employed,103517,10.38,461,9949,48,8.85,Education,6,43.95,5,1
8583,50,Single,Unemployed,56206,44.35,453,44600,60,11.24,Auto,4,89.74,4,1
8584,65,Single,Unemployed,94440,43.32,562,19834,24,7.43,Education,6,18.71,0,1
8585,42,Single,Unemployed,137144,39.06,802,39006,12,9.27,Personal,6,53.87,1,1
8586,24,Married,Self-Employed,120678,10.5,827,13543,48,15.11,Personal,2,11.08,0,0
8587,57,Divorced,Contract,110962,33.46,656,31486,24,12.52,Auto,0,11.43,2,0
8588,45,Single,Self-Employed,140402,15.96,620,23232,48,19.01,Education,3,58.34,3,1
8589,54,Divorced,Unemployed,52632,21.83,682,39504,12,13.59,Education,1,10.01,2,0
8590,47,Married,Self-Employed,62110,12.07,505,34010,48,14.9,Auto,5,86.95,4,1
8591,59,Single,Unemployed,50500,34.52,307,36392,36,11.53,Education,4,18.41,0,1
8592,43,Single,Contract,142052,35.77,849,19068,36,12.51,Education,3,40.77,1,1
8593,28,Married,Employed,106114,34.35,747,21484,12,10.59,Home,3,43.72,0,1
8594,38,Single,Self-Employed,35008,10.4,391,16590,36,7.15,Personal,3,84.4,2,1
8595,50,Divorced,Unemployed,55485,42.69,427,16592,12,15.5,Auto,4,82.79,4,1
8596,42,Single,Self-Employed,64491,42.84,632,31342,12,10.17,Personal,3,29.33,3,1
8597,27,Single,Unemployed,104721,20.08,466,6837,36,17.1,Personal,1,39.95,1,1
8598,32,Single,Employed,72531,35.57,558,49703,12,11.7,Home,3,70.25,0,1
8599,40,Divorced,Self-Employed,110180,17.4,416,23919,12,7.35,Home,0,65.93,5,1
8600,30,Divorced,Unemployed,113635,20.39,825,32566,24,15.31,Auto,2,81.46,5,0
8601,63,Married,Self-Employed,54071,17.53,764,16761,60,15.63,Auto,0,67.2,1,0
8602,42,Divorced,Unemployed,32733,39.8,421,30931,60,17.28,Home,6,80.05,3,1
8603,45,Married,Employed,117497,39.88,837,7187,12,19.67,Auto,1,50.95,2,0
8604,33,Married,Self-Employed,31117,32.04,740,6797,36,8.02,Personal,6,13.63,0,1
8605,45,Divorced,Self-Employed,141813,30.97,394,21007,48,15.22,Auto,3,71.47,3,1
8606,43,Married,Contract,71858,19.57,346,41223,12,7.46,Auto,2,27.17,1,1
8607,28,Married,Contract,75002,34.4,772,25559,12,16.09,Auto,5,41.81,3,1
8608,23,Divorced,Contract,44294,46.53,372,7063,36,13.2,Home,6,50.33,0,1
8609,64,Married,Self-Employed,65569,22.18,710,31424,24,11.37,Education,1,85.07,0,0
8610,28,Single,Unemployed,119611,12.55,672,46016,48,10.82,Education,4,48.03,2,1
8611,44,Single,Contract,120535,10.82,587,42532,48,14.73,Personal,6,55.22,3,1
8612,44,Divorced,Contract,106175,11.07,415,16047,36,18.34,Personal,1,28.24,4,1
8613,59,Married,Contract,42685,40.14,351,42610,36,6.02,Auto,0,80.97,5,1
8614,26,Married,Contract,109467,17.64,734,20583,36,11.19,Personal,3,21.46,5,1
8615,56,Single,Contract,21810,11.36,625,12360,12,11.42,Personal,5,27.67,2,1
8616,27,Single,Contract,68219,40.14,450,33085,12,19.81,Home,3,31.02,0,1
8617,38,Single,Contract,96323,31.91,325,46419,48,7.88,Home,0,36.28,0,1
8618,48,Divorced,Contract,100083,16.81,578,16092,12,15.22,Personal,1,15.95,1,1
8619,62,Divorced,Contract,136054,14.74,463,34521,12,12.83,Education,5,18.86,5,1
8620,43,Single,Self-Employed,85775,49.73,762,11269,24,9.62,Personal,5,52.62,1,1
8621,58,Married,Self-Employed,105942,28.26,387,18804,36,14.37,Auto,2,21.32,2,1
8622,53,Married,Self-Employed,20682,45.31,341,35451,36,9.17,Personal,2,22.58,1,1
8623,36,Divorced,Self-Employed,80524,47.59,356,27383,48,17.38,Personal,6,45.67,1,1
8624,64,Single,Employed,104934,23.85,608,7735,60,13.33,Auto,6,19.01,1,1
8625,48,Single,Employed,139466,47.1,448,31717,60,17.59,Personal,2,53.89,3,1
8626,26,Single,Contract,97051,23.61,699,17203,36,17.58,Personal,2,41.58,4,0
8627,59,Divorced,Unemployed,109251,25.74,702,20580,12,11.57,Education,5,19.77,0,1
8628,36,Single,Contract,36135,16.42,480,31904,60,8.58,Auto,1,27.22,0,1
8629,58,Married,Contract,133242,37.17,347,27599,60,12.29,Auto,5,56.82,4,1
8630,63,Married,Self-Employed,139244,19.7,409,6880,24,19.28,Personal,1,42.17,4,1
8631,39,Single,Contract,60640,14.89,544,38454,48,18.04,Home,0,80.47,3,1
8632,58,Divorced,Contract,90476,43.45,377,11888,24,7.78,Education,6,54.22,5,1
8633,44,Divorced,Unemployed,29774,11.3,734,15458,48,6.23,Home,3,21.78,0,1
8634,54,Divorced,Unemployed,109303,25.17,330,14714,48,15.08,Home,2,84.81,5,1
8635,56,Married,Unemployed,60072,33.56,815,8639,48,14.12,Auto,1,10.89,0,0
8636,62,Single,Unemployed,28497,37.06,609,12718,24,13.5,Home,4,38.39,1,1
8637,51,Divorced,Contract,119203,10.42,629,24803,60,18.76,Auto,5,49.71,0,1
8638,38,Divorced,Employed,131040,20.93,610,26877,24,12.38,Personal,6,62.99,0,1
8639,48,Married,Contract,139925,43.22,545,18981,12,10.82,Auto,2,43.63,1,1
8640,27,Single,Contract,32558,17.53,385,30911,36,5.28,Home,6,72.8,4,1
8641,51,Divorced,Unemployed,65469,28.46,342,7400,48,6.05,Education,5,56.25,0,1
8642,50,Married,Employed,93504,27.55,821,32763,12,19.32,Auto,4,45.01,1,1
8643,27,Married,Contract,126480,10.22,350,21642,48,10.47,Auto,1,15.99,2,1
8644,63,Single,Employed,106553,42.78,780,9182,12,5.6,Auto,4,25.03,2,1
8645,30,Married,Contract,107487,15.72,488,38786,60,12.33,Auto,4,60.03,2,1
8646,43,Single,Unemployed,115114,39.22,572,23521,60,9.17,Education,0,67.95,5,1
8647,59,Single,Self-Employed,72977,49.26,601,46942,36,17.72,Auto,5,67.48,4,1
8648,22,Divorced,Unemployed,105341,41.22,549,30345,48,7.59,Auto,3,68.84,0,1
8649,39,Single,Contract,91581,28.08,754,12702,12,7.81,Education,4,15.58,0,1
8650,34,Single,Contract,85834,31.52,406,19078,60,18.17,Personal,6,19.21,3,1
8651,54,Married,Self-Employed,75500,25.34,766,15240,12,5.31,Personal,5,76.2,1,1
8652,24,Divorced,Employed,50039,19.85,478,23568,12,17.25,Auto,2,55.28,0,1
8653,28,Divorced,Unemployed,51457,48.58,848,28979,24,10.86,Personal,4,71.03,0,1
8654,59,Divorced,Contract,126307,28.31,736,36006,36,13.51,Education,0,79.32,5,0
8655,38,Married,Employed,38984,24.65,342,42530,24,18.78,Personal,6,13.06,0,1
8656,27,Single,Contract,115673,22.63,787,36337,36,9.25,Home,4,34.08,0,1
8657,47,Single,Contract,106581,18.22,488,37961,24,13.62,Education,3,45.59,2,1
8658,65,Married,Unemployed,140010,34.32,667,21664,12,11.97,Personal,2,55.87,4,0
8659,27,Divorced,Employed,76925,16.34,672,15055,60,16.76,Home,1,73.32,5,0
8660,28,Married,Employed,115883,49.75,595,47312,48,13.12,Personal,2,71.33,3,1
8661,27,Single,Unemployed,20807,44.76,735,33133,48,6.11,Auto,2,64.62,3,1
8662,43,Single,Self-Employed,149682,36.58,692,33972,48,10.47,Auto,0,37.59,3,0
8663,25,Married,Contract,37512,18.7,590,36336,36,13.33,Personal,4,20.14,0,1
8664,52,Married,Contract,30567,38.0,747,15363,24,9.86,Personal,5,82.57,5,1
8665,54,Single,Unemployed,42379,20.8,617,27401,60,6.77,Auto,5,79.42,1,1
8666,50,Married,Employed,130802,13.03,540,9933,36,6.83,Education,3,48.58,4,1
8667,31,Single,Self-Employed,67201,13.11,664,18026,24,11.88,Home,1,38.07,5,0
8668,61,Divorced,Self-Employed,25779,18.92,363,45022,48,17.07,Education,4,35.09,5,1
8669,41,Divorced,Self-Employed,52371,36.84,620,16735,60,8.24,Education,6,40.33,5,1
8670,51,Single,Contract,51526,26.86,772,42762,36,8.27,Auto,5,55.32,5,1
8671,46,Married,Unemployed,38449,19.12,608,24155,60,18.07,Personal,3,24.33,2,1
8672,55,Single,Unemployed,116166,33.2,802,13677,48,12.53,Education,1,27.08,3,0
8673,40,Divorced,Self-Employed,70930,34.01,392,35566,36,12.26,Auto,5,12.83,1,1
8674,46,Married,Unemployed,39622,12.24,736,18885,24,11.03,Personal,3,82.15,0,1
8675,33,Married,Self-Employed,98827,47.39,653,22356,24,10.27,Home,5,89.19,5,1
8676,53,Divorced,Employed,118852,22.78,552,7368,60,14.86,Personal,3,57.91,3,1
8677,62,Divorced,Contract,39614,18.42,769,23873,36,10.13,Home,0,65.03,2,0
8678,28,Divorced,Unemployed,43697,11.16,493,39982,48,5.88,Personal,2,79.17,1,1
8679,26,Divorced,Employed,69349,33.88,780,36604,36,7.02,Auto,5,45.63,3,1
8680,38,Single,Self-Employed,149309,28.68,313,37823,48,10.74,Personal,3,67.39,4,1
8681,62,Divorced,Self-Employed,100062,43.82,648,20140,48,6.83,Personal,1,52.56,2,1
8682,57,Married,Employed,71169,20.3,655,31185,60,5.43,Home,6,81.43,0,1
8683,43,Single,Unemployed,35348,48.07,590,5742,12,17.35,Education,6,55.7,5,1
8684,46,Married,Employed,58139,32.56,701,28866,12,13.46,Personal,3,31.94,4,1
8685,62,Single,Unemployed,80664,33.3,815,27573,48,15.25,Auto,3,14.44,3,1
8686,58,Married,Contract,113980,43.8,325,24425,24,17.08,Home,3,68.85,4,1
8687,45,Divorced,Self-Employed,50399,39.37,598,47781,12,5.82,Auto,2,27.96,1,1
8688,62,Single,Employed,92200,14.54,567,7045,12,12.74,Personal,4,42.14,2,1
8689,33,Single,Unemployed,141203,24.74,737,6767,36,19.26,Education,6,65.17,1,1
8690,41,Divorced,Contract,62332,21.46,827,15846,60,9.34,Education,0,22.24,1,0
8691,40,Single,Contract,141570,28.33,573,19012,48,6.38,Auto,0,50.79,4,1
8692,48,Married,Unemployed,109324,13.7,465,43213,12,6.58,Auto,2,75.76,0,1
8693,26,Divorced,Self-Employed,21664,14.11,443,26482,12,8.21,Personal,5,41.87,2,1
8694,46,Married,Employed,85237,43.96,397,49017,24,10.14,Personal,4,58.9,2,1
8695,43,Divorced,Contract,81826,35.43,689,39641,12,5.99,Personal,0,33.16,2,0
8696,43,Divorced,Employed,79186,45.95,360,32024,36,16.71,Education,1,38.21,5,1
8697,27,Single,Self-Employed,114994,37.71,397,44297,12,12.8,Auto,4,82.94,1,1
8698,61,Single,Employed,48404,35.8,623,29444,48,6.2,Education,5,57.81,2,1
8699,37,Married,Self-Employed,62824,18.84,550,14789,48,19.2,Home,3,57.98,4,1
8700,22,Single,Self-Employed,128324,11.78,434,48680,24,11.42,Auto,1,53.19,1,1
8701,47,Married,Employed,52650,36.35,458,14685,36,8.27,Auto,4,66.03,3,1
8702,54,Married,Contract,143043,37.09,588,48923,12,15.6,Home,6,23.91,0,1
8703,52,Single,Employed,91064,40.7,451,28089,48,10.36,Home,4,32.58,4,1
8704,55,Divorced,Employed,130673,48.9,362,33558,12,13.68,Home,6,23.82,2,1
8705,32,Married,Self-Employed,87975,21.04,772,32424,36,6.0,Home,0,85.61,0,0
8706,25,Divorced,Contract,90641,18.9,613,31511,12,13.3,Auto,2,24.64,1,0
8707,40,Divorced,Self-Employed,124195,15.76,533,31271,60,5.07,Education,0,54.13,4,1
8708,51,Divorced,Contract,118708,10.35,579,5585,60,19.62,Home,1,19.15,3,1
8709,44,Married,Self-Employed,29133,21.47,713,45319,36,9.15,Personal,3,42.29,5,1
8710,56,Single,Unemployed,33784,35.5,598,29026,48,11.53,Personal,0,22.12,1,1
8711,44,Single,Self-Employed,58899,26.18,604,10694,24,17.69,Home,3,58.29,5,1
8712,26,Married,Unemployed,42599,46.71,677,38661,48,9.1,Home,3,79.02,5,1
8713,42,Married,Employed,34491,25.18,547,44641,36,8.3,Education,3,82.61,0,1
8714,27,Single,Unemployed,81815,22.22,510,9514,60,12.92,Auto,0,41.98,0,1
8715,44,Single,Contract,145541,49.38,550,40472,12,13.12,Auto,2,42.25,2,1
8716,41,Married,Contract,114713,13.95,810,28610,24,10.98,Auto,6,22.57,1,1
8717,24,Married,Unemployed,135005,47.38,527,7176,48,17.99,Home,5,12.97,0,1
8718,44,Single,Self-Employed,123996,16.96,458,33096,24,9.23,Education,6,13.36,0,1
8719,65,Divorced,Self-Employed,32968,33.54,604,46866,12,7.51,Personal,6,76.85,1,1
8720,29,Married,Self-Employed,47314,32.13,413,29732,12,10.31,Personal,4,26.16,1,1
8721,32,Single,Contract,147263,41.03,790,44579,48,9.57,Home,4,64.44,0,1
8722,33,Single,Unemployed,49743,36.89,414,36849,12,8.28,Auto,4,10.54,0,1
8723,59,Divorced,Unemployed,35947,34.82,562,8888,48,10.75,Personal,2,64.27,0,1
8724,41,Divorced,Unemployed,88678,24.53,485,39038,48,13.79,Auto,0,89.59,1,1
8725,65,Married,Employed,59853,19.81,406,33723,60,13.31,Home,0,81.59,1,1
8726,35,Single,Employed,26293,34.99,821,35889,60,13.35,Personal,6,24.47,4,1
8727,45,Married,Self-Employed,110161,25.62,673,43163,48,7.28,Home,5,15.69,1,1
8728,64,Single,Contract,136112,30.29,487,45797,48,14.74,Auto,3,56.73,4,1
8729,56,Married,Self-Employed,83844,39.98,588,47361,60,8.82,Education,2,70.44,4,1
8730,32,Single,Contract,121310,43.63,324,10990,48,14.21,Auto,1,31.05,1,1
8731,35,Married,Employed,55097,31.4,301,34315,24,13.93,Home,0,68.41,1,1
8732,54,Married,Unemployed,61239,13.6,444,5359,36,18.11,Home,2,43.74,2,1
8733,41,Single,Employed,44113,14.79,733,43337,12,13.8,Education,4,25.72,5,1
8734,46,Divorced,Employed,136003,25.81,457,40936,48,17.49,Personal,6,65.51,3,1
8735,33,Married,Contract,43500,46.05,586,44334,24,10.79,Personal,6,65.44,1,1
8736,44,Single,Self-Employed,105231,30.46,805,27170,48,19.94,Home,3,26.42,1,1
8737,37,Single,Unemployed,46386,19.6,478,48723,36,10.7,Personal,4,86.49,1,1
8738,53,Single,Unemployed,132784,43.95,466,8900,12,9.77,Auto,5,13.92,3,1
8739,44,Divorced,Unemployed,22530,43.74,839,32317,12,8.58,Home,0,34.39,5,1
8740,47,Married,Self-Employed,57020,34.25,843,30784,60,5.5,Education,2,23.28,3,0
8741,32,Single,Self-Employed,52282,49.23,378,24197,12,7.27,Auto,2,36.73,3,1
8742,40,Married,Self-Employed,82341,36.82,453,8195,12,13.32,Personal,6,39.89,5,1
8743,54,Single,Self-Employed,66627,31.44,667,23144,24,12.52,Home,1,17.42,4,0
8744,59,Divorced,Unemployed,108277,15.31,607,15702,60,8.87,Education,1,52.94,3,0
8745,47,Single,Contract,120678,11.23,332,35690,60,9.66,Auto,0,59.23,4,1
8746,44,Married,Employed,67128,46.11,666,31571,12,19.85,Auto,3,24.78,5,1
8747,52,Divorced,Self-Employed,147182,47.36,459,29613,48,14.94,Education,5,42.35,2,1
8748,36,Divorced,Self-Employed,44872,44.15,339,26134,24,17.69,Auto,1,22.3,2,1
8749,63,Divorced,Unemployed,82157,26.34,846,13111,36,5.19,Auto,0,78.41,1,0
8750,60,Divorced,Employed,136678,29.41,726,28202,60,7.09,Personal,5,46.79,1,1
8751,53,Single,Self-Employed,91305,27.26,605,14272,60,19.0,Auto,6,51.8,3,1
8752,58,Single,Self-Employed,24203,43.81,497,5247,60,16.73,Home,3,16.61,1,1
8753,56,Single,Contract,99694,11.53,320,14849,48,19.51,Education,6,27.88,3,1
8754,62,Divorced,Unemployed,64847,37.5,591,21394,12,8.89,Education,1,36.91,4,1
8755,38,Divorced,Self-Employed,121636,37.78,443,13787,60,13.49,Auto,5,78.25,1,1
8756,52,Married,Self-Employed,26756,26.51,332,30712,48,17.62,Home,3,75.15,0,1
8757,36,Divorced,Unemployed,123439,34.31,804,32238,48,19.57,Home,1,25.5,1,0
8758,58,Single,Unemployed,24761,18.37,356,35588,36,5.35,Auto,6,67.77,0,1
8759,30,Married,Contract,25320,28.88,337,16282,60,12.84,Education,4,81.18,1,1
8760,64,Single,Contract,23298,48.65,614,43237,12,6.86,Home,6,43.47,2,1
8761,25,Single,Unemployed,146839,34.99,367,28738,48,13.2,Home,6,34.72,2,1
8762,50,Single,Employed,47235,22.61,411,17695,60,10.3,Home,6,49.39,5,1
8763,38,Married,Employed,75392,16.08,458,33477,60,12.55,Home,3,77.27,2,1
8764,52,Single,Self-Employed,22801,26.18,473,24525,48,6.8,Home,1,37.05,3,1
8765,36,Married,Self-Employed,84439,41.99,617,23878,60,19.28,Education,3,61.64,1,1
8766,26,Divorced,Unemployed,30229,12.25,678,46839,36,11.47,Auto,4,56.79,3,1
8767,47,Married,Self-Employed,106531,35.93,609,9501,48,12.07,Auto,4,21.15,0,1
8768,49,Married,Contract,55356,28.39,346,16758,48,5.41,Education,4,13.55,2,1
8769,52,Married,Unemployed,73906,33.31,594,30025,60,5.91,Auto,6,61.85,3,1
8770,36,Married,Self-Employed,122622,13.42,550,7974,36,7.86,Education,1,86.55,3,1
8771,32,Married,Unemployed,149822,39.83,465,42008,12,15.06,Education,6,58.82,4,1
8772,44,Single,Unemployed,130452,26.1,797,19828,60,5.24,Education,4,77.74,2,1
8773,64,Single,Unemployed,83870,20.07,460,28875,36,7.59,Auto,5,12.54,0,1
8774,36,Divorced,Self-Employed,48511,47.81,572,23652,36,11.58,Home,1,35.68,3,1
8775,47,Single,Contract,82831,17.52,738,30732,48,7.87,Education,4,52.67,3,1
8776,56,Divorced,Contract,79147,14.23,767,11898,24,7.78,Home,1,71.79,1,0
8777,48,Married,Contract,140243,49.79,465,36466,48,18.01,Home,1,22.77,1,1
8778,58,Divorced,Employed,80433,23.49,742,39676,12,13.33,Personal,4,38.36,3,1
8779,50,Married,Self-Employed,77976,25.41,723,11604,60,5.57,Education,4,23.91,0,1
8780,23,Divorced,Unemployed,114866,47.62,361,44121,24,9.34,Auto,0,83.76,2,1
8781,61,Married,Contract,132670,45.38,352,39216,60,8.44,Personal,3,74.4,1,1
8782,32,Single,Contract,134012,35.59,346,16641,48,6.39,Education,4,38.08,2,1
8783,36,Single,Self-Employed,28015,38.69,565,30706,12,5.44,Personal,6,39.57,2,1
8784,29,Married,Contract,20921,28.97,849,47349,48,9.88,Home,0,88.62,4,0
8785,36,Married,Contract,105762,22.16,395,32204,36,5.24,Education,5,84.98,2,1
8786,47,Married,Unemployed,90458,48.46,659,35023,36,5.98,Education,0,87.36,2,1
8787,32,Single,Self-Employed,29157,42.63,418,47260,12,18.63,Personal,5,35.88,1,1
8788,58,Single,Self-Employed,25523,12.26,574,24018,36,6.58,Personal,6,84.28,3,1
8789,58,Single,Self-Employed,27551,32.17,523,35832,12,5.73,Education,2,51.02,5,1
8790,54,Divorced,Unemployed,47637,45.43,530,36855,60,7.13,Education,1,53.03,3,1
8791,47,Divorced,Contract,101844,47.14,459,44167,12,18.25,Education,2,29.15,5,1
8792,57,Divorced,Self-Employed,40335,30.78,554,43874,48,8.48,Personal,3,79.4,1,1
8793,56,Divorced,Contract,22498,22.73,789,31095,60,7.99,Home,2,31.18,4,0
8794,63,Married,Contract,131578,32.85,590,13734,36,16.92,Auto,2,21.4,5,1
8795,42,Married,Unemployed,123805,37.64,833,27423,24,8.0,Education,3,35.81,3,1
8796,45,Divorced,Unemployed,53791,11.14,533,22281,12,10.33,Auto,4,26.79,1,1
8797,46,Married,Employed,63457,48.0,496,33901,60,7.4,Personal,2,55.58,0,1
8798,51,Divorced,Employed,75704,15.02,815,29389,36,12.3,Home,4,13.4,3,1
8799,55,Divorced,Self-Employed,105165,30.65,570,15107,60,17.72,Home,2,59.16,3,1
8800,32,Married,Contract,31687,33.96,403,16544,24,17.04,Personal,2,13.66,5,1
8801,37,Single,Self-Employed,22224,22.49,656,39317,36,15.46,Home,5,86.81,4,1
